Ani DiFranco	instrument	Guitar, bass guitar, tenor guitar, vocals, percussion, piano
Emilíana Torrini	instrument	Singing
Bob Geldof	instrument	Vocals
Bob Geldof	instrument	Guitar
Bob Geldof	instrument	Harmonica
Junior Brown	instrument	Electric guitar, lap steel guitar
John Cale	instrument	Bass guitar
John Cale	instrument	guitar
John Cale	instrument	keyboards
John Cale	instrument	viola
John Cale	instrument	vocals
Eduardo Alquinta	instrument	Vocalist
Glen Campbell	instrument	*Vocals\n*guitar\n*
Glen Campbell	instrument	Banjo
Glen Campbell	instrument	*bass\n*
Glen Campbell	instrument	Bagpipes
Ethel Waters	instrument	Vocals
Barney Bigard	instrument	Clarinet, tenor saxophone
Sean Lennon	instrument	*Vocals\n*guitar\n*bass\n*piano\n*drums\n*synthesizer\n*
Sean Lennon	instrument	Omnichord
Cannonball Adderley	instrument	Alto saxophone
Cannonball Adderley	instrument	Soprano saxophone
Billy Ocean	instrument	* Vocals\n*
Billy Ocean	instrument	Steel drums
Billy Ocean	instrument	* guitar
Link Wray	instrument	*Guitar\n*vocals\n*
Link Wray	instrument	Steel guitar
Link Wray	instrument	*bass guitar
Peter Frampton	instrument	Vocals
Peter Frampton	instrument	guitar
Peter Frampton	instrument	Talk box
Stephen Stills	instrument	Guitar
Stephen Stills	instrument	Keyboards
Stephen Stills	instrument	Vocals
Jeff Buckley	instrument	*
Jeff Buckley	instrument	Singing
Jeff Buckley	instrument	Guitar
Jeff Buckley	instrument	Keyboard instrument
Jeff Buckley	instrument	Piano
Jeff Buckley	instrument	Appalachian dulcimer
Jeff Buckley	instrument	Percussion instrument
Johnny Marr	instrument	* Guitar \n* vocals \n* keyboards \n* piano \n* harmonica \n*
Johnny Marr	instrument	Mandolin
Johnny Marr	instrument	*
Johnny Marr	instrument	Pump organ
Johnny Marr	instrument	Autoharp
Pete Fountain	instrument	Clarinet
Bernice Johnson Reagon	instrument	Singing
Larry Shields	instrument	Clarinetist
Red Nichols	instrument	Cornet
Mutt Carey	instrument	Trumpet
Armand J. Piron	instrument	Violin
Nitanju Bolade Casel	instrument	Singing
Gus Cannon	instrument	Banjo, jug, vocals
Buckwheat Zydeco	instrument	Vocals
Buckwheat Zydeco	instrument	Accordion
Sugar Minott	instrument	Singing
Tommy Dorsey	instrument	Trombone, trumpet, cornet
Loretta Lynn	instrument	Singing
Loretta Lynn	instrument	Guitar
Nils Lofgren	instrument	Vocals, guitar, keyboards, accordion, dobro, pedal steel guitar, banjo, harp, lap steel guitar
Gil Scott-Heron	instrument	Vocals, Rhodes piano
Art Alexakis	instrument	Vocals, guitar, bass, piano, mandolin, banjo
Wardell Gray	instrument	Tenor saxophone
Wardell Gray	instrument	Clarinet
Richard Thompson	instrument	Vocals, guitar, mandolin, Appalachian dulcimer, hammered dulcimer, accordion, harmonium, keyboards
Jimmy Cliff	instrument	Human voice
Jimmy Cliff	instrument	Guitar
Jimmy Cliff	instrument	Piano
Jimmy Cliff	instrument	Conga
Jimmy Cliff	instrument	Keyboard instrument
Meja	instrument	Vocals
Meja	instrument	Guitar
Kurmangazy Sagyrbayuly	instrument	Dombra
Gavin Bryars	instrument	Double bass
Léo Delibes	instrument	Piano
Léo Delibes	instrument	Organ
Jack Bruce	instrument	*
Jack Bruce	instrument	Bass guitar
Jack Bruce	instrument	Singing
Jack Bruce	instrument	Piano
Klaus Voormann	instrument	Bass guitar, upright bass, guitar, flute, saxophone, keyboards
No Angels	instrument	Vocals
Little Brother Montgomery	instrument	Human voice
Little Brother Montgomery	instrument	Piano
Adrian Belew	instrument	Guitar
Adrian Belew	instrument	Guitar synthesizer
Adrian Belew	instrument	Singing
Adrian Belew	instrument	Drum kit
Adrian Belew	instrument	Keyboard instrument
Adrian Belew	instrument	Cello
Adrian Belew	instrument	Upright bass
Adrian Belew	instrument	Percussion
Adrian Belew	instrument	Laptop
Liberace	instrument	Piano
Liberace	instrument	Singing
Bob Welch	instrument	Vocals
Bob Welch	instrument	Guitar
Bob Welch	instrument	Bass guitar
James LaBrie	instrument	Singing
Alex Van Halen	instrument	Drum kit
Michael Anthony	instrument	Bass guitar
Michael Anthony	instrument	Singing
Roxanne Shanté	instrument	Vocals
Missy Elliott	instrument	Vocals
Leif Garrett	instrument	Vocals
Leif Garrett	instrument	Guitar
Leif Garrett	instrument	Piano
Leif Garrett	instrument	Electronic keyboard
Martie Maguire	instrument	Violin, viola, acoustic guitar, double bass, mandolin, mandocaster, backing vocals, fiddle
Emily Robison	instrument	Banjo, dobro, accordion, guitar, bass, mandolin, sitar, lap steel
Thomas A. Dorsey	instrument	Piano
Juan Atkins	instrument	Korg M3, Korg R-3 Sequential Circuits Pro-1, Roland TR-808
Daphne Oram	instrument	Musique concrète
Daphne Oram	instrument	Synthesisers
Emmett Hardy	instrument	Cornet
Jack Teagarden	instrument	Trombone
Jack Teagarden	instrument	Vocalist
Fred Durst	instrument	Vocals
John Taylor	instrument	Piano, organ, synthesiser
John Taylor	instrument	Bass guitar
John Taylor	instrument	Guitar
John Taylor	instrument	Vocals
Ernesto Nazareth	instrument	Piano
Alcide Nunez	instrument	Clarinet
John Frusciante	instrument	Guitar
John Frusciante	instrument	Vocals
John Frusciante	instrument	Bass guitar
John Frusciante	instrument	Synthesizers
Tommy James	instrument	Vocals, guitar, tambourine
Martin Carthy	instrument	acoustic guitar
Martin Carthy	instrument	electric guitar
Martin Carthy	instrument	Mandolin
Martin Carthy	instrument	Banjo
Martin Carthy	instrument	Appalachian dulcimer
Sean O'Hagan	instrument	Vocals
Sean O'Hagan	instrument	Synthesizers
Sean O'Hagan	instrument	Guitar
Bobbie Gentry	instrument	Vocals
Bobbie Gentry	instrument	Guitar
Tommy McClennan	instrument	Guitar
Ron %22Pigpen%22 McKernan	instrument	Singing
Ron %22Pigpen%22 McKernan	instrument	Electronic organ
Ron %22Pigpen%22 McKernan	instrument	Harmonica
Calvin Johnson	instrument	Guitar
Calvin Johnson	instrument	Vocals
Udo Jürgens	instrument	Human voice
Udo Jürgens	instrument	Piano
John Hartford	instrument	Banjo
John Hartford	instrument	Fiddle
John Hartford	instrument	Guitar
John Hartford	instrument	Mandolin
John Hartford	instrument	Vocals
Champion Jack Dupree	instrument	Piano
Ronnie Lane	instrument	Vocals
Ronnie Lane	instrument	bass guitar
Ronnie Lane	instrument	guitar
Dave Fridmann	instrument	Bass guitar
Dave Fridmann	instrument	Keyboard instrument
Dave Fridmann	instrument	Guitar
Dave Fridmann	instrument	Vocals
Harry Shields	instrument	Clarinetist
Max Boyce	instrument	Singing
Max Boyce	instrument	Acoustic guitar
Jamaaladeen Tacuma	instrument	Bass guitar
Paul D'Amour	instrument	Bass guitar
Paul D'Amour	instrument	Vocals
Paul D'Amour	instrument	Guitar
Don Byas	instrument	Tenor saxophone
Artie Shaw	instrument	Clarinet
Marty Robbins	instrument	Guitar, piano, dobro, vocals
Marciano Cantero	instrument	Vocals
Marciano Cantero	instrument	Bass
Marciano Cantero	instrument	Keyboards
Robert Hunter	instrument	Guitar, harmonica, mandolin, upright bass
Walter Parratt	instrument	Pipe organ
Yanka Dyagileva	instrument	Singing
Yanka Dyagileva	instrument	Guitar
Yanka Dyagileva	instrument	Bass guitar
Yanka Dyagileva	instrument	Glockenspiel
Tommy Steele	instrument	Guitar
Tommy Steele	instrument	Banjo
Freddie Keppard	instrument	Cornet
Jimmy Dorsey	instrument	Saxophone
Jimmy Dorsey	instrument	Clarinet
Jimmy Dorsey	instrument	Trumpet
Coleman Hawkins	instrument	Tenor saxophone
Coleman Hawkins	instrument	Bass saxophone
Coleman Hawkins	instrument	Clarinet
Steve Earle	instrument	Vocals
Steve Earle	instrument	Guitar
Steve Earle	instrument	Mandolin
Steve Earle	instrument	Harmonica
Steve Earle	instrument	Banjo
Steve Earle	instrument	Bouzouki
Steve Earle	instrument	Bass guitar
Marcus Miller	instrument	Bass, guitar, vocals, saxophone, clarinet, keyboards, recorder
Noodles	instrument	Guitar, bass backing vocals
María Conchita Alonso	instrument	Singing
María Conchita Alonso	instrument	Guitar
Gene Krupa	instrument	Drum kit
Nikki Sixx	instrument	Bass guitar
Nikki Sixx	instrument	Keyboards
Nikki Sixx	instrument	Guitar
Nikki Sixx	instrument	Vocals
John Kander	instrument	Piano
David Essex	instrument	Singing
David Essex	instrument	Drum kit
Kirk Powers	instrument	Bass guitar, Vocals
Rivers Cuomo	instrument	Singing
Rivers Cuomo	instrument	Guitar
Rivers Cuomo	instrument	Piano
Randy Rhoads	instrument	Guitar
Quincy Jones	instrument	Trumpet, french horn, drums, vocals, piano, synthesizer
Ry Cooder	instrument	*
Ry Cooder	instrument	Guitar
Ry Cooder	instrument	Bass guitar
Ry Cooder	instrument	Mandolin
Ry Cooder	instrument	Banjo
Ry Cooder	instrument	Slide guitar
Ry Cooder	instrument	Bottleneck guitar
Ry Cooder	instrument	Hawaiian guitar
Ry Cooder	instrument	Slack-key guitar
Tammy Wynette	instrument	Singing
Tammy Wynette	instrument	Guitar
Florence Ballard	instrument	Vocals
Vico C	instrument	Vocals, keyboard
Richie Havens	instrument	Vocals, guitar, sitar
Nick Beggs	instrument	Bass guitar
Nick Beggs	instrument	Chapman Stick
Nick Beggs	instrument	Vocals
Nick Beggs	instrument	Guitar
Nick Beggs	instrument	Keyboards
Nick Rhodes	instrument	Keyboards
Nick Rhodes	instrument	Sampler
Nick Rhodes	instrument	Vocals
Johnny Clegg	instrument	Vocals, guitar, concertina
Eddy Duchin	instrument	Piano
Neal Schon	instrument	Guitar
Neal Schon	instrument	Singing
Joe Brown	instrument	Vocals, guitar, ukulele, banjo, mandolin, fiddle
Wes Montgomery	instrument	Guitar
Wes Montgomery	instrument	Bass guitar
Wynton Marsalis	instrument	Trumpet, cornet, flumpet, flugelhorn
Philippé Wynne	instrument	Human voice
Babatunde Olatunji	instrument	Drums, percussion, djembe
Dhani Harrison	instrument	Guitar, vocals, bass, piano, synthesizer, drums, mandolin, ukulele, sitar
Kate Pierson	instrument	Singing
Kate Pierson	instrument	Keyboard instrument
Kate Pierson	instrument	Guitar
Kate Pierson	instrument	Bass guitar
Kate Pierson	instrument	Percussion
Ray Stevens	instrument	Vocals
Ray Stevens	instrument	Musical keyboard
Jackie McLean	instrument	Alto saxophone
Paco Peña	instrument	Guitar
Tom Morello	instrument	* Guitar\n* vocals\n* harmonica\n*
Tom Morello	instrument	Mandolin
Tom Morello	instrument	* bass guitar\n* drums\n* piano\n*
Tom Morello	instrument	Banjo
Page Hamilton	instrument	Vocals, guitar
Ashanti	instrument	Singing
Hi-Tek	instrument	Keyboard instrument
Hi-Tek	instrument	Drums
Hi-Tek	instrument	Sampler
Irv Gotti	instrument	Turntablism
Irv Gotti	instrument	DJ mixer
Irv Gotti	instrument	Keyboard instrument
Irv Gotti	instrument	Drum machine
Irv Gotti	instrument	Sampler
Ian Mosley	instrument	Drums
Julian Lloyd Webber	instrument	Cello
Severino Gazzelloni	instrument	Flute
Yasunori Mitsuda	instrument	*
Yasunori Mitsuda	instrument	Piano
Yasunori Mitsuda	instrument	Guitar
Yasunori Mitsuda	instrument	Irish bouzouki
Koji Kondo	instrument	Piano
David Murray	instrument	Bass clarinet
David Murray	instrument	Tenor saxophone
Johan Halvorsen	instrument	Violin
Hirokazu Tanaka	instrument	Keyboards
Bud Shank	instrument	Alto saxophone, flute
Yoko Shimomura	instrument	Piano
Yusef Lateef	instrument	Tenor saxophone
Yusef Lateef	instrument	Flute
Yusef Lateef	instrument	Oboe
Yusef Lateef	instrument	Bassoon
Yusef Lateef	instrument	Bamboo flute
Yusef Lateef	instrument	Shehnai
Yusef Lateef	instrument	Shofar
Yusef Lateef	instrument	Arghul
Yusef Lateef	instrument	Koto
Yusef Lateef	instrument	Piano
Yusef Lateef	instrument	Vocals
Julius Baker	instrument	Flute
Christopher North	instrument	Bass guitar
Christopher North	instrument	Double bass
Christopher North	instrument	Acoustic guitar
Christopher North	instrument	Electric guitar
Christopher North	instrument	Harmonica
Christopher North	instrument	Piano
Christopher North	instrument	Sitar
Juan María Solare	instrument	Piano
Zack de la Rocha	instrument	* Vocals\n* guitar\n* drums\n* keyboards\n*
Zack de la Rocha	instrument	Jarana jarocha
Sonny Fortune	instrument	Alto saxophone
Sonny Fortune	instrument	Soprano saxophone
Sonny Fortune	instrument	, flute, clarinet
Koichi Domoto	instrument	Singing
Koichi Domoto	instrument	Guitar
Annamacharya	instrument	Tanpura
Bill Leeb	instrument	Synthesizer
Bill Leeb	instrument	Sampler
Emmanuel Pahud	instrument	Flute
Steve Ignorant	instrument	Singing
Ian Anderson	instrument	Singing
Ian Anderson	instrument	Flute
Ian Anderson	instrument	Guitar
William Orbit	instrument	Keyboard
William Orbit	instrument	Guitar
William Orbit	instrument	Percussion
Don Cherry	instrument	Cornet
Don Cherry	instrument	Pocket trumpet
Don Cherry	instrument	Piano
Naushad	instrument	Harmonium, sitaar, piano , tabla
Noel Redding	instrument	Bass guitar
Noel Redding	instrument	Guitar
Noel Redding	instrument	Singing
Noel Redding	instrument	Mandolin
Noel Redding	instrument	Violin
June Carter Cash	instrument	Vocals, guitar, banjo, harmonica, autoharp, piano
Tennessee Ernie Ford	instrument	Human voice
Tennessee Ernie Ford	instrument	Guitar
Tennessee Ernie Ford	instrument	Violin
Kenney Jones	instrument	Drum kit
Kenney Jones	instrument	Percussion
George Jones	instrument	Acoustic guitar, vocals
Barry Gray	instrument	Electronic piano
Barry Gray	instrument	Hammond organ
Barry Gray	instrument	Ondes martenot
Pernilla Wahlgren	instrument	Singing
Bud Gaugh	instrument	Drum kit
Bud Gaugh	instrument	Percussion
Bud Gaugh	instrument	Synthesizer
Bud Gaugh	instrument	Sampler
Bradley Nowell	instrument	Vocals
Bradley Nowell	instrument	guitar
Bradley Nowell	instrument	keyboards
Bradley Nowell	instrument	synthesizer
Bradley Nowell	instrument	bass
Bradley Nowell	instrument	percussion
Bradley Nowell	instrument	congas
Bradley Nowell	instrument	sampler
Bradley Nowell	instrument	drum programming
Hiromitsu Agatsuma	instrument	Tsugaru-jamisen
Gareth Morris	instrument	Flute
Edwin McCain	instrument	Vocals, guitar
Frank Wess	instrument	Tenor saxophone
Frank Wess	instrument	Alto Saxophone
Frank Wess	instrument	Flute
Leo Wright	instrument	Alto saxophone
Leo Wright	instrument	Flute
Leo Wright	instrument	Clarinet
Chuck Biscuits	instrument	Drum kit
Bryan Mantia	instrument	Drums
Bryan Mantia	instrument	Percussion instrument
Bryan Mantia	instrument	Turntables
A. P. Carter	instrument	Vocals, guitar
Sara Carter	instrument	Lead vocalist
Sara Carter	instrument	Autoharp
Sara Carter	instrument	Guitar
Sara Carter	instrument	Guitaro
Maybelle Carter	instrument	5.0
Mitch Mitchell	instrument	Drum kit
Mitch Mitchell	instrument	Singing
Mitch Mitchell	instrument	Percussion
Mitch Mitchell	instrument	Glockenspiel
Dana International	instrument	Vocals
Holly Johnson	instrument	Singing
Holly Johnson	instrument	Bass guitar
Bun E. Carlos	instrument	Drums, guitar
Sertab Erener	instrument	Vocals
Tony Lovato	instrument	Vocals
Tony Lovato	instrument	Guitar
Paul Stookey	instrument	Vocals
Paul Stookey	instrument	Guitar
Big Bill Broonzy	instrument	Vocals, guitar, fiddle
Lita Ford	instrument	Guitar
Lita Ford	instrument	Vocals
Dweezil Zappa	instrument	Guitar
Dweezil Zappa	instrument	Vocals
Dweezil Zappa	instrument	Bass guitar
Dweezil Zappa	instrument	Piano
Dweezil Zappa	instrument	Banjo
David Bisbal	instrument	Vocals
Keith Sweat	instrument	*
Keith Sweat	instrument	Vocals
Keith Sweat	instrument	Bass guitar
Keith Sweat	instrument	Keyboards
Keith Sweat	instrument	Drums
Paul Gilbert	instrument	Guitar
Paul Gilbert	instrument	Singing
Paul Gilbert	instrument	Bass guitar
Paul Gilbert	instrument	Keyboard instrument
Paul Gilbert	instrument	Percussion instrument
Paul Gilbert	instrument	Harmonica
Illinois Jacquet	instrument	Tenor saxophone
Illinois Jacquet	instrument	Bassoon
Illinois Jacquet	instrument	Alto saxophone
Lee Morgan	instrument	Trumpet
Lee Morgan	instrument	Flugelhorn
Kai Winding	instrument	Trombone
Gerry Hannah	instrument	Bass guitar
Gerry Hannah	instrument	, voice,
Gerry Hannah	instrument	Rhythm guitar
Daniel Lanois	instrument	Vocals, guitar, bass, pedal steel, omnichord, keyboards
Wes Scantlin	instrument	Singing
Wes Scantlin	instrument	Guitar
Wes Scantlin	instrument	Bass guitar
Steve Ferrone	instrument	Drum kit
Iron & Wine	instrument	Singing
Iron & Wine	instrument	Guitar
Iron & Wine	instrument	Banjo
Iron & Wine	instrument	Piano
Iron & Wine	instrument	Percussion
Iron & Wine	instrument	Harmonica
Iron & Wine	instrument	Bass guitar
Yoko Kanno	instrument	Keyboard, piano, accordion
Ray Wilson	instrument	Vocals, guitar, bass, harmonica
Gloria Jones	instrument	Piano, vocals, clavinet
Tiny Bradshaw	instrument	Drum kit
Tiny Bradshaw	instrument	Piano
Bobbejaan Schoepen	instrument	Singing
Bobbejaan Schoepen	instrument	Guitar
Bobbejaan Schoepen	instrument	Whistling
Bobbejaan Schoepen	instrument	Ukulele
Bobbejaan Schoepen	instrument	Harmonica
Bobbejaan Schoepen	instrument	Yodeling
Elijah Blue Allman	instrument	Guitar
Johnny Paycheck	instrument	Vocals
Johnny Paycheck	instrument	Electric guitar
Johnny Paycheck	instrument	Acoustic guitar
Johnny Paycheck	instrument	Bass guitar
Johnny Paycheck	instrument	Steel guitar
Elmer Bernstein	instrument	Keyboards
Steven Van Zandt	instrument	Vocals, guitar, bass, harmonica, piano, mandolin
Loreena McKennitt	instrument	Vocals
Loreena McKennitt	instrument	Piano
Loreena McKennitt	instrument	Harp
Loreena McKennitt	instrument	Accordion
Joe Keithley	instrument	Vocals
Joe Keithley	instrument	Guitar
Joe Keithley	instrument	Drums
Ruby Murray	instrument	Human voice
Barbara Dennerlein	instrument	Electronic organ, synthesizer, organ
Jim Steinman	instrument	Piano
Jim Steinman	instrument	Singing
Jim Steinman	instrument	Percussion
Marty Friedman	instrument	Guitar, bass, vocals, keyboards, shamisen
Eddie Santiago	instrument	Vocals
Luther Campbell	instrument	Vocals
Luther Campbell	instrument	Rapping
Minnie Riperton	instrument	Singing
Herbie Mann	instrument	Flute
Herbie Mann	instrument	Saxophone
Herbie Mann	instrument	Bass clarinet
DJ Yella	instrument	Vocals
DJ Yella	instrument	Keyboards
DJ Yella	instrument	Drums
DJ Yella	instrument	Turntables
Yamazaki Maso	instrument	* Shaker box\n*
Yamazaki Maso	instrument	Effects unit
Yamazaki Maso	instrument	* electronics\n*
Yamazaki Maso	instrument	Analog synthesizer
Freddie Hubbard	instrument	Trumpet
Freddie Hubbard	instrument	Flugelhorn
Freddie Hubbard	instrument	Cornet
Freddie Hubbard	instrument	French horn
Freddie Hubbard	instrument	Mellophone
Paul Williams	instrument	Saxophone
Lou Donaldson	instrument	Alto saxophone
Bull Moose Jackson	instrument	Vocals, saxophone
Tim %22Ripper%22 Owens	instrument	Vocals
Tim %22Ripper%22 Owens	instrument	Guitar
Tim %22Ripper%22 Owens	instrument	Piano
Tim %22Ripper%22 Owens	instrument	Harmonica
Ian Hill	instrument	Bass guitar
Jon Hassell	instrument	Trumpet
Kerim Tekin	instrument	Human voice
Kerim Tekin	instrument	Guitar
Nick McCabe	instrument	Guitar, keyboards, accordion, autoharp, piano.
