index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
230,1901,Bent Hop Golden IPA,American IPA,12.0 oz.,0.062,68,75,Bent Paddle Brewing Company,Duluth,MN
231,1261,Bent Paddle Black Ale,American Black Ale,12.0 oz.,0.06%,34,75,Bent Paddle Brewing Company,Duluth MN,
232,1253,Venture Pils,German Pilsener,12.0 oz.,0.05,38,75,Bent Paddle Brewing Company,Duluth,MN
233,1900,Lost Sailor IPA,English India Pale Ale (IPA),12.0 ounce,0.055,40,278,Berkshire Brewing Company,South Deerfield,MA
234,1317,Steel Rail Extra Pale Ale,American Pale Ale (APA),12.0 oz,0.053,20,278,Berkshire Brewing Company,South Deerfield,MA
235,1158,La Frontera Premium IPA,American IPA,12.0 oz.,0.078%,N/A,463,Big Bend Brewing Company,Alpine,TX
236,1157,Tejas Lager,Czech Pilsener,12.0 oz.,0.047%,N/A,463,Big Bend Brewing Company,Alpine,TX
237,1156,Number 22 Porter,American Porter,12.0 oz,0.064,N/A,463,Big Bend Brewing Company,Alpine,TX
238,1155,Big Bend Hefeweizen,Hefeweizen,12.0 oz,0.055999999999999994%,N/A,463,Big Bend Brewing Company,Alpine,TX
239,1154,Terlingua Gold,American Blonde Ale,12.0 OZ.,0.06,N/A,463,Big Bend Brewing Company,Alpine,TX
240,2104,Aprè Shred,American Strong Ale,16.0 oz. Alumi-Tek,0.081,17,220,Big Choice Brewing,Broomfield,CO
241,1762,Hemlock Double IPA,American Double / Imperial IPA,12.0 ounce,0.095%,104,220,Big Choice Brewing,Broomfield,CO
242,1422,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16.0 oz.,0.041,N/A,220,Big Choice Brewing,Broomfield,CO
243,1067,Disconnected Red,American Amber / Red Ale,16.0 oz,0.067,85,220,Big Choice Brewing,Broomfield,CO
244,1003,Big Elm IPA,American IPA,12.0 ounce,0.07%,N/A,477,Big Elm Brewing,Sheffield,MA
245,1002,Gerry Dog Stout,American Stout,12.0 OZ.,0.065,N/A,477,Big Elm Brewing,Sheffield,MA
246,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0 ounce,0.06,N/A,477,Big Elm Brewing,Sheffield,MA
247,2639,Dark Star,American Stout,16.0 oz.,0.08,54,8,Big Lake Brewing,Holland,MI
248,2469,Ryecoe,American IPA,16.0 ounce,0.062,N/A,8,Big Lake Brewing,Holland,MI
249,2586,Blueberry Blonde,Fruit / Vegetable Beer,12.0 oz.,0.06,N/A,40,Big Muddy Brewing,Murphysboro,IL
250,2585,Galaxy IPA,American IPA,16.0 oz.,0.075,60,40,Big Muddy Brewing,Murphysboro,IL
251,643,Big River Pilsner,Czech Pilsener,12.0 oz.,0.05,32,519,Big River Brewing Company,Chattanooga,TN
252,632,House Brand IPA,American IPA,12.0 oz.,0.06,55,519,Big River Brewing Company,Chattanooga,TN
253,1714,Big Sky IPA,American IPA,12.0 ounce,0.062,65,336,Big Sky Brewing Company,Missoula,MT
254,1713,Scape Goat Pale Ale,English Pale Ale,12.0 oz,0.05%,40,336,Big Sky Brewing Company,Missoula,MT
255,1712,Montana Trout Slayer Ale,American Pale Wheat Ale,12.0 oz,0.05,35,336,Big Sky Brewing Company,Missoula,MT
256,1711,Moose Drool Brown Ale,American Brown Ale,12.0 oz.,0.051,26,336,Big Sky Brewing Company,Missoula,MT
257,1456,Powder Hound Winter Ale,English Strong Ale,12.0 oz.,0.072,60,336,Big Sky Brewing Company,Missoula,MT
258,767,Moose Drool Brown Ale (2011),American Brown Ale,12.0 oz.,0.051,26,336,Big Sky Brewing Company,Missoula,MT
259,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0 oz,0.05,35,336,Big Sky Brewing Company,Missoula,MT
260,579,Big Sky IPA (2012),American IPA,12.0 OZ.,0.062,65,336,Big Sky Brewing Company,Missoula,MT
261,168,Summer Honey,American Blonde Ale,12.0 ounce,0.047,N/A,336,Big Sky Brewing Company,Missoula,MT
262,159,Scape Goat Pale Ale (2010),English Pale Ale,12.0 oz,0.05,40,336,Big Sky Brewing Company,Missoula,MT
263,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12.0 oz,0.05,35,336,Big Sky Brewing Company,Missoula,MT
264,34,Moose Drool Brown Ale (2009),American Brown Ale,12.0 oz.,0.051%,26,336,Big Sky Brewing Company,Missoula,MT
265,2096,Arcus IPA,American IPA,12.0 oz.,0.069,81,221,Big Storm Brewing Company,Odessa,FL
266,2095,Wavemaker,American Amber / Red Ale,12.0 ounce,0.057999999999999996%,38,221,Big Storm Brewing Company,Odessa,FL
267,1257,Jack Pine Savage,American Pale Ale (APA),16.0 oz,0.053,43,444,Big Wood Brewery,Vadnais Heights,MN
268,1256,Forest Fire Imperial Smoked Rye,Rye Beer,16.0 ounce,0.099%,85,444,Big Wood Brewery,Vadnais Heights,MN
269,1255,Bad Axe Imperial IPA,American Double / Imperial IPA,16.0 OZ.,0.098,76,444,Big Wood Brewery,Vadnais Heights,MN
270,986,Morning Wood,Oatmeal Stout,16.0 oz.,0.055,35,444,Big Wood Brewery,Vadnais Heights,MN
271,985,Bark Bite IPA,American IPA,16.0 oz.,0.066,50,444,Big Wood Brewery,Vadnais Heights,MN
272,2508,Jalapeno Pale Ale,American Pale Ale (APA),16.0 ounce,0.055,45,70,Birdsong Brewing Company,Charlotte,NC
273,1441,Blown Out Brown,American Brown Ale,12.0 oz,0.052,N/A,407,Bitter Root Brewing,Hamilton,MT
274,1413,Single Hop Ale,American Pale Ale (APA),12.0 oz,0.063,N/A,407,Bitter Root Brewing,Hamilton,MT
275,1411,Sawtooth Ale,American Blonde Ale,12.0 oz.,0.054,N/A,407,Bitter Root Brewing,Hamilton,MT
276,2620,Saucy Intruder,Rye Beer,16.0 oz,0.072,75,18,Black Acre Brewing Co.,Indianapolis,IN
277,2412,Deception,American Blonde Ale,12.0 oz,0.045%,16,112,Black Market Brewing Company,Temecula,CA
278,1898,Blackmarket Rye IPA,American IPA,12.0 ounce,0.075,35,112,Black Market Brewing Company,Temecula,CA
279,1897,Black Market Hefeweizen,Hefeweizen,12.0 ounce,0.05,8,112,Black Market Brewing Company,Temecula,CA
280,1896,Aftermath Pale Ale,American Pale Ale (APA),12.0 ounce,0.058,44,112,Black Market Brewing Company,Temecula,CA
281,1850,American India Red Ale,American Strong Ale,12.0 oz,0.071,83,294,Black Shirt Brewing Company,Denver,CO
282,1849,American Red Porter,American Porter,12.0 ounce,0.071,45,294,Black Shirt Brewing Company,Denver,CO
283,1848,American Red Saison,Saison / Farmhouse Ale,12.0 oz.,0.078,34,294,Black Shirt Brewing Company,Denver,CO
284,1847,Colorado Red Ale,American Amber / Red Ale,12.0 oz,0.066,44,294,Black Shirt Brewing Company,Denver,CO
285,2485,Saddle Bronc Brown Ale,American Brown Ale,12.0 oz,0.048%,16,79,Black Tooth Brewing Company,Sheridan,WY
286,2484,Bomber Mountain Amber Ale,American Amber / Red Ale,12.0 oz,0.046,20,79,Black Tooth Brewing Company,Sheridan,WY
287,2449,Flying Sailor,Rye Beer,12.0 ounce,0.073%,N/A,95,Blackrocks Brewery,Marquette,MA
288,2634,Nordskye,American IPA,12.0 oz. Alumi-Tek,0.048,47,12,Blackrocks Brewery,Marquette,MI
289,2153,North Third Stout,Foreign / Export Stout,12.0 OZ.,0.06,30,12,Blackrocks Brewery,Marquette,MI
290,1953,Honey Lav,American Pale Wheat Ale,12.0 ounce,0.052,N/A,12,Blackrocks Brewery,Marquette,MI
291,1496,Coconut Brown Ale,American Brown Ale,12.0 ounce,0.068,N/A,12,Blackrocks Brewery,Marquette,MI
292,1481,51K IPA,American IPA,12.0 oz,0.07,51,12,Blackrocks Brewery,Marquette,MI
293,1480,Grand Rabbits,Cream Ale,12.0 ounce,0.055,N/A,12,Blackrocks Brewery,Marquette,MI
294,1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,12.0 ounce,0.05%,N/A,380,Blue Blood Brewing Company,Lincoln,NE
295,1541,Double Play Pilsner,American Pilsner,12.0 oz. Alumi-Tek,,N/A,380,Blue Blood Brewing Company,Lincoln,NE
296,1321,Brewerhood Brown Ale,American Brown Ale,12.0 oz.,0.055%,N/A,380,Blue Blood Brewing Company,Lincoln,NE
297,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,12.0 oz.,0.08,N/A,380,Blue Blood Brewing Company,Lincoln,NE
298,1319,Pernicious Double IPA,American Double / Imperial IPA,12.0 oz.,0.096,N/A,380,Blue Blood Brewing Company,Lincoln,NE
299,1303,6-4-3 Double Play Pilsner,German Pilsener,12.0 oz,0.052,N/A,380,Blue Blood Brewing Company,Lincoln,NE
300,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,12.0 ounce,,N/A,380,Blue Blood Brewing Company,Lincoln,NE
301,1012,467 Ethan's Stout,American Stout,12.0 ounce,0.05,N/A,380,Blue Blood Brewing Company,Lincoln,NE
302,942,1335 Wicked Snout,Saison / Farmhouse Ale,12.0 ounce,0.064,N/A,380,Blue Blood Brewing Company,Lincoln,NE
303,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12.0 oz.,0.045,N/A,380,Blue Blood Brewing Company,Lincoln,NE
304,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0 oz.,0.056,37,380,Blue Blood Brewing Company,Lincoln,NE
305,886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0 ounce,0.055999999999999994%,37,380,Blue Blood Brewing Company,Lincoln,NE
306,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0 ounce,0.055999999999999994%,37,380,Blue Blood Brewing Company,Lincoln,NE
307,611,834 Happy As Ale,American Pale Ale (APA),12.0 oz.,0.046,35,380,Blue Blood Brewing Company,Lincoln,NE
308,1372,Yellow Collar,Mead,12.0 oz.,0.059,N/A,422,Blue Dog Mead,Eugene,OR
309,1371,Green Collar,Mead,12.0 oz,0.059000000000000004%,N/A,422,Blue Dog Mead,Eugene,OR
310,1812,Quarter Mile Double IPA,American Double / Imperial IPA,12.0 oz,0.08%,80,304,Blue Hills Brewery,Canton MA,
311,1547,Full Nelson Pale Ale,American Pale Ale (APA),12.0 ounce,0.059,60,382,Blue Mountain Brewery,Afton VA,
312,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),12.0 oz.,0.065,30,382,Blue Mountain Brewery,Afton,VA
313,1545,Blue Mountain Classic Lager,Euro Pale Lager,12.0 oz.,0.053,22,382,Blue Mountain Brewery,Afton,VA
314,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),12.0 ounce,0.059,60,382,Blue Mountain Brewery,Afton,VA
315,1408,Kölsch 151,Kölsch,12.0 oz,0.049,16,414,Blue Mountain Brewery,Arrington,VA
316,2490,Professor Black,American Stout,12.0 oz.,,N/A,77,Blue Owl Brewing,Austin,TX
317,2489,Little Boss,American Pale Wheat Ale,12.0 oz.,,N/A,77,Blue Owl Brewing,Austin,TX
318,2488,Van Dayum!,American Amber / Red Ale,12.0 oz.,,N/A,77,Blue Owl Brewing,Austin,TX
319,2487,Spirit Animal,American Pale Ale (APA),12.0 oz,,N/A,77,Blue Owl Brewing,Austin,TX
320,939,Toxic Sludge,American Black Ale,16.0 oz. Alumi-Tek,0.07,N/A,489,Blue Point Brewing Company,Patchogue,NY
321,692,Blue Point White IPA,American White IPA,12.0 oz.,0.06%,40,489,Blue Point Brewing Company,Patchogue,NY
322,667,Blue Point Summer Ale,American Blonde Ale,12.0 ounce,0.044,16,489,Blue Point Brewing Company,Patchogue,NY
323,665,Toasted Lager,Vienna Lager,12.0 ounce,0.055,28,489,Blue Point Brewing Company,Patchogue,NY
324,1607,Bohemian Export Lager,Dortmunder / Export Lager,12.0 oz.,0.06,N/A,364,Bohemian Brewery,Midvale,UT
325,1597,Altus Bohemes Altbier,Altbier,12.0 oz.,0.053,N/A,364,Bohemian Brewery,Midvale,UT
326,344,Cherny Bock,Schwarzbier,12.0 oz.,0.04,N/A,364,Bohemian Brewery,Midvale,UT
327,89,Czech Pilsner,Czech Pilsener,12.0 oz,0.05%,N/A,364,Bohemian Brewery,Midvale,UT
328,88,Viennese Lager,Vienna Lager,12.0 oz. Alumi-Tek,0.05,N/A,364,Bohemian Brewery,Midvale,UT
329,1569,Mad Manatee IPA,American IPA,12.0 oz,0.065,N/A,378,Bold City Brewery,Jacksonville,FL
330,1568,Killer Whale Cream Ale,Cream Ale,12.0 oz. Alumi-Tek,0.055,N/A,378,Bold City Brewery,Jacksonville,FL
331,1188,Duke's Cold Nose Brown Ale,American Brown Ale,12.0 oz.,0.06%,N/A,378,Bold City Brewery,Jacksonville,FL
332,1891,Longhop IPA,American IPA,16.0 OZ.,0.042%,30,281,Bolero Snort Brewery,Ridgefield Park,NJ
333,1890,Lucky Buck,Irish Dry Stout,16.0 oz.,0.04,34,281,Bolero Snort Brewery,Ridgefield Park,NJ
334,577,Bomb Lager (New Recipe),Munich Helles Lager,12.0 oz,0.051,N/A,525,Bomb Beer Company,New York,NY
335,513,Bomb Lager (Old Recipe),Munich Helles Lager,12.0 oz.,0.045,27,525,Bomb Beer Company,New York,NY
336,2422,Firestarter India Pale Ale,American IPA,12.0 ounce,0.066,72,107,Bonfire Brewing Company,Eagle,CO
337,1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16.0 oz.,0.075,22,107,Bonfire Brewing Company,Eagle,CO
338,1614,Wood Splitter Pilsner,Czech Pilsener,16.0 ounce,0.048,30,107,Bonfire Brewing Company,Eagle,CO
339,1613,Gyptoberfest,Märzen / Oktoberfest,12.0 oz.,0.056,26,107,Bonfire Brewing Company,Eagle,CO
340,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16.0 ounce,0.07,94,107,Bonfire Brewing Company,Eagle,CO
341,1548,Slow & Steady Golden Ale,American Blonde Ale,12.0 oz. Alumi-Tek,0.047,N/A,107,Bonfire Brewing Company,Eagle,CO
342,1517,Pink-I Raspberry IPA,American IPA,16.0 oz. Alumi-Tek,0.068,N/A,107,Bonfire Brewing Company,Eagle,CO
343,1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12.0 oz,0.047,N/A,107,Bonfire Brewing Company,Eagle,CO
344,1421,Live Local Golden Ale,American Blonde Ale,12.0 oz,0.047,N/A,107,Bonfire Brewing Company,Eagle,CO
345,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12.0 oz.,0.048,38,107,Bonfire Brewing Company,Eagle,CO
346,1184,Dirtbag Dunkel,Munich Dunkel Lager,16.0 oz.,0.049%,N/A,107,Bonfire Brewing Company,Eagle,CO
347,1183,Kindler Pale Ale,American Pale Ale (APA),12.0 oz.,0.053,45,107,Bonfire Brewing Company,Eagle,CO
348,1023,Mistress Winter Wheat,Winter Warmer,12.0 oz.,0.064%,N/A,107,Bonfire Brewing Company,Eagle,CO
349,998,Tent Pole Vanilla Porter,American Porter,16.0 ounce,0.061,N/A,107,Bonfire Brewing Company,Eagle,CO
350,997,Awry Rye Pale Ale,American Pale Ale (APA),12.0 ounce,0.058,N/A,107,Bonfire Brewing Company,Eagle,CO
351,996,Demshitz Brown Ale,American Brown Ale,12.0 oz.,0.057999999999999996%,N/A,107,Bonfire Brewing Company,Eagle,CO
352,931,Wood Splitter Pilsner (2012),Czech Pilsener,12.0 ounce,0.048,N/A,107,Bonfire Brewing Company,Eagle,CO
353,798,Brush Creek Blonde,American Blonde Ale,16.0 oz.,0.048,N/A,107,Bonfire Brewing Company,Eagle CO,
354,633,Firestarter India Pale Ale,American IPA,16.0 ounce,0.066,72,107,Bonfire Brewing Company,Eagle,CO
355,2062,Noche Dulce,American Porter,16.0 oz. Alumi-Tek,0.071,16,231,Borderlands Brewing Company,Tucson,AZ
356,1830,Porch Rocker,Radler,12.0 ounce,0.045,8,300,Boston Beer Company,Boston,MA
357,1629,Rebel IPA,American IPA,16.0 oz,0.065,45,300,Boston Beer Company,Boston,MA
358,1601,Cold Snap,Witbier,12.0 ounce,0.055,N/A,300,Boston Beer Company,Boston,MA
359,1427,Samuel Adams Winter Lager,Bock,12.0 oz.,0.055999999999999994%,N/A,300,Boston Beer Company,Boston,MA
360,1349,Boston Lager,Vienna Lager,16.0 ounce,0.049,30,300,Boston Beer Company,Boston,MA
361,1310,Boston Lager,Vienna Lager,12.0 oz.,0.049,30,300,Boston Beer Company,Boston,MA
362,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,12.0 oz,0.053,15,300,Boston Beer Company,Boston,MA
363,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,12.0 oz,0.053,7,300,Boston Beer Company,Boston,MA
364,1143,Boston Lager,Vienna Lager,12.0 oz.,0.049,30,300,Boston Beer Company,Boston,MA
365,1395,Hazed & Infused,American Pale Ale (APA),12.0 oz.,0.049,35,417,Boulder Beer Company,Boulder,CO
366,808,Hoopla Pale Ale,American Pale Ale (APA),12.0 ounce,0.057,35,417,Boulder Beer Company,Boulder,CO
367,81,Hazed & Infused (2010),American Pale Ale (APA),12.0 oz.,0.049,35,417,Boulder Beer Company,Boulder,CO
368,2596,Heavy Lifting,American IPA,12.0 oz.,0.062,80,31,Boulevard Brewing Company,Kansas City,MO
369,2300,1492,American Pale Ale (APA),12.0 oz.,0.065,N/A,167,Boxcar Brewing Company,West Chester,PA
370,2299,Mango Ginger,American IPA,12.0 oz,0.058,N/A,167,Boxcar Brewing Company,West Chester,PA
371,2298,Passenger,English Dark Mild Ale,12.0 ounce,0.047%,N/A,167,Boxcar Brewing Company,West Chester,PA
372,2107,Plum St. Porter,American Porter,12.0 oz.,0.06%,52,219,Bozeman Brewing Company,Bozeman,MT
373,1573,Plum St. Porter,American Porter,12.0 ounce,0.057,52,219,Bozeman Brewing Company,Bozeman,MT
374,1289,Bozone HopZone IPA,American IPA,12.0 ounce,0.07,80,219,Bozeman Brewing Company,Bozeman,MT
375,1288,Bozone Hefe Weizen,Hefeweizen,12.0 oz.,0.06,25,219,Bozeman Brewing Company,Bozeman,MT
376,470,Bozone Select Amber Ale,American Amber / Red Ale,12.0 oz,0.055%,N/A,219,Bozeman Brewing Company,Bozeman,MT
377,2167,Evil Owl,American Amber / Red Ale,12.0 oz. Alumi-Tek,0.052,40,207,Branchline Brewing Company,San Antonio,TX
378,2204,Post Time Kölsch,Kölsch,16.0 oz,0.05,N/A,195,Breakside Brewery,Portland,OR
379,1522,Agave Wheat,American Pale Wheat Ale,12.0 oz.,0.042,9,391,Breckenridge Brewery,Denver,CO
380,397,SummerBright Ale,American Pale Wheat Ale,12.0 ounce,0.045,15,391,Breckenridge Brewery,Denver,CO
381,193,Lucky U IPA,American IPA,12.0 ounce,0.062%,68,391,Breckenridge Brewery,Denver,CO
382,83,Avalanche Ale,American Amber / Red Ale,12.0 oz,0.054,19,391,Breckenridge Brewery,Denver CO,
383,1802,"You're My Boy, Blue",Fruit / Vegetable Beer,12.0 oz.,0.05,N/A,308,Brew Bus Brewing,Tampa,FL
384,1801,Last Stop IPA,American IPA,12.0 oz.,0.072,60,308,Brew Bus Brewing,Tampa,FL
385,1800,Rollin Dirty Red Ale,Irish Red Ale,12.0 oz.,0.05%,21,308,Brew Bus Brewing,Tampa,FL
386,1799,Are Wheat There Yet?,American Pale Wheat Ale,12.0 oz,0.055,28,308,Brew Bus Brewing,Tampa,FL
387,2619,Insert Hop Reference,American Pale Ale (APA),16.0 oz.,0.057999999999999996%,N/A,19,Brew Link Brewing,Plainfield IN,
388,2468,Manitou Amber,American Amber / Red Ale,16.0 ounce,0.053,N/A,85,Brewery Terra Firma,Traverse City,MI
389,2637,Belfort,Saison / Farmhouse Ale,16.0 oz,0.067,N/A,10,Brewery Vivant,Grand Rapids,MI
390,2636,Star Runner,Belgian Pale Ale,16.0 oz.,0.06,N/A,10,Brewery Vivant,Grand Rapids,MI
391,2598,Tart Side of the Barrel,American Double / Imperial Stout,16.0 OZ.,0.098,N/A,10,Brewery Vivant,Grand Rapids,MI
392,2597,Linnaeus Mango IPA,American IPA,16.0 oz,0.06,N/A,10,Brewery Vivant,Grand Rapids,MI
393,2548,Beasts A'Burnin',Rauchbier,16.0 oz.,0.07,N/A,10,Brewery Vivant,Grand Rapids,MI
394,2542,Verdun,Bière de Garde,16.0 oz,0.077,N/A,10,Brewery Vivant,Grand Rapids,MI
395,2541,Barrel Aged Triomphe,Belgian IPA,16.0 oz.,0.065,N/A,10,Brewery Vivant,Grand Rapids,MI
396,2504,Cherry Doppelbock,Doppelbock,16.0 oz. Alumi-Tek,0.065,N/A,10,Brewery Vivant,Grand Rapids,MI
397,2500,Tropical Saison,Saison / Farmhouse Ale,16.0 oz,0.065%,N/A,10,Brewery Vivant,Grand Rapids,MI
398,2499,Beach Patrol,Witbier,16.0 oz.,0.065,N/A,10,Brewery Vivant,Grand Rapids,MI
399,2498,Nuit Serpent,Belgian IPA,16.0 oz,0.05,N/A,10,Brewery Vivant,Grand Rapids,MI
400,2481,Paris,Saison / Farmhouse Ale,16.0 ounce,0.09,N/A,10,Brewery Vivant,Grand Rapids,MI
401,2476,The Grand Army,Belgian IPA,16.0 oz.,0.055,N/A,10,Brewery Vivant,Grand Rapids,MI
402,2467,Acidulated Trip,Saison / Farmhouse Ale,16.0 OZ.,0.059,N/A,10,Brewery Vivant,Grand Rapids,MI
403,2466,Root Stock,Rye Beer,16.0 ounce,0.066%,N/A,10,Brewery Vivant,Grand Rapids,MI
404,2465,Mind Games,Dunkelweizen,16.0 oz.,0.040999999999999995%,N/A,10,Brewery Vivant,Grand Rapids,MI
405,2433,Sous Chef,Belgian Strong Pale Ale,16.0 oz.,0.08199999999999999%,N/A,10,Brewery Vivant,Grand Rapids,MI
406,2418,Dubbelicious,Dubbel,16.0 oz.,0.065,N/A,10,Brewery Vivant,Grand Rapids,MI
407,2416,Psychopomp,Belgian Dark Ale,16.0 oz. Silo Can,0.062%,N/A,10,Brewery Vivant,Grand Rapids,MI
408,2382,Fat Paczki,Belgian Dark Ale,16.0 oz.,,N/A,10,Brewery Vivant,Grand Rapids,MI
409,2381,Earth-Like Planets,Belgian Pale Ale,16.0 oz,,N/A,10,Brewery Vivant,Grand Rapids,MI
410,2290,Ski Patrol,Witbier,16.0 ounce,0.061,N/A,10,Brewery Vivant,Grand Rapids,MI
411,2241,Viking Ice Hole,Oatmeal Stout,16.0 oz.,0.063,N/A,10,Brewery Vivant,Grand Rapids MI,
412,2240,Rye Porter,American Porter,16.0 oz,0.055999999999999994%,N/A,10,Brewery Vivant,Grand Rapids,MI
413,2137,Wizard Burial Ground,Quadrupel (Quad),16.0 oz,0.099,N/A,10,Brewery Vivant,Grand Rapids,MI
414,2101,Smoky Wheat,Rauchbier,16.0 oz.,0.051,N/A,10,Brewery Vivant,Grand Rapids,MI
415,2092,BRIPA,Belgian IPA,16.0 oz.,0.062,N/A,10,Brewery Vivant,Grand Rapids,MI
416,2091,Mela,Belgian Dark Ale,16.0 oz.,0.062,N/A,10,Brewery Vivant,Grand Rapids,MI
417,2086,W.I.P.A Snappa,Belgian IPA,16.0 oz.,0.053,N/A,10,Brewery Vivant,Grand Rapids,MI
418,2023,Pepper in the Rye,Rye Beer,16.0 oz.,0.063,N/A,10,Brewery Vivant,Grand Rapids,MI
419,2006,Moe Lasses',American Stout,16.0 ounce,0.064,N/A,10,Brewery Vivant,Grand Rapids,MI
420,1997,Pumpkin Tart,Fruit / Vegetable Beer,16.0 oz.,0.07%,N/A,10,Brewery Vivant,Grand Rapids,MI
421,1977,Undertaker,Belgian Dark Ale,16.0 oz.,0.067%,N/A,10,Brewery Vivant,Grand Rapids,MI
422,1976,Undertaker (2014),Belgian Dark Ale,16.0 oz,0.067,N/A,10,Brewery Vivant,Grand Rapids,MI
423,1974,Coq D'Or,Belgian Pale Ale,16.0 oz,0.05,N/A,10,Brewery Vivant,Grand Rapids,MI
424,1973,North French,Bière de Garde,16.0 ounce,0.06,N/A,10,Brewery Vivant,Grand Rapids,MI
425,1959,Agent a Deux,Belgian Dark Ale,16.0 oz,0.065,N/A,10,Brewery Vivant,Grand Rapids,MI
426,1958,Belgian Wit,Witbier,16.0 oz.,0.045%,N/A,10,Brewery Vivant,Grand Rapids,MI
427,1949,Pothole Stout,American Stout,16.0 oz,0.063,N/A,10,Brewery Vivant,Grand Rapids,MI
428,1947,Tree Bucket,Belgian IPA,16.0 oz. Alumi-Tek,0.093,N/A,10,Brewery Vivant,Grand Rapids,MI
429,1785,Le Flaneur Ale,American Wild Ale,16.0 ounce,0.073,N/A,10,Brewery Vivant,Grand Rapids,MI
430,1651,Maize & Blueberry,Fruit / Vegetable Beer,16.0 oz.,0.055999999999999994%,N/A,10,Brewery Vivant,Grand Rapids,MI
431,1443,Trebuchet Double IPA,American Double / Imperial IPA,16.0 oz,0.093,N/A,10,Brewery Vivant,Grand Rapids,MI
432,1352,Contemplation,Bière de Garde,16.0 ounce,0.065,N/A,10,Brewery Vivant,Grand Rapids,MI
433,1267,Black Rabbit,American Black Ale,16.0 ounce,0.05%,N/A,10,Brewery Vivant,Grand Rapids,MI
434,1266,Zaison,Saison / Farmhouse Ale,16.0 oz,0.09%,N/A,10,Brewery Vivant,Grand Rapids,MI
435,1178,Vivant Tripel,Tripel,16.0 oz.,0.082,N/A,10,Brewery Vivant,Grand Rapids,MI
436,1136,Tart Side of the Moon,Belgian Dark Ale,16.0 ounce,0.098,N/A,10,Brewery Vivant,Grand Rapids,MI
437,1044,Big Red Coq,American Amber / Red Ale,16.0 oz.,0.06%,N/A,10,Brewery Vivant,Grand Rapids,MI
