Audi	production	2024881
Maserati Bora	production	1971
Maserati Bora	production	289
Maserati Bora	production	1973
Maserati Bora	production	275
Ferrari Testarossa	production	1984
Ferrari Testarossa	production	1991
Ferrari Testarossa	production	1994
Volkswagen Touareg	production	2002
Volkswagen Touareg	production	2010
Volkswagen Transporter	production	1990
Mini Marcos	production	1965
Mitsubishi GTO	production	1990
Mitsubishi GTO	production	MY1991–1996
Mitsubishi Eclipse	production	1989
Mitsubishi Eclipse	production	1995
Mitsubishi Eclipse	production	1999
Mitsubishi Eclipse	production	2005
Cadillac Cimarron	production	1981
Renault Mégane	production	1995
Renault Mégane	production	1999
Renault Mégane	production	1996
Renault Mégane	production	2002
Renault Mégane	production	2003
Renault Mégane	production	2006
Renault Mégane	production	2009
Renault Mégane	production	2008
Renault Mégane	production	2016
Renault Trafic	production	1981
Renault Trafic	production	1980
Renault Trafic	production	2001
Renault Trafic	production	2014
Ford GT	production	2004
Ford GT	production	2016
Ford GT	production	Starting late 2016
Cadillac Allanté	production	1986
BMW Z8	production	1999
Dodge Daytona	production	1984
Ford CVH engine	production	1980
Citroën XM	production	1989
Lamborghini Jalpa	production	1981
Lamborghini Jalpa	production	410
Dino	production	1968
Dino	production	1969
Dino	production	1973
Dino	production	1976
Ferrari 328	production	1985
Ferrari 328	production	1986
Volkswagen Santana	production	1985
Volkswagen Gol	production	1980
Volkswagen Gol	production	1994
Volkswagen Gol	production	2009
Rover 800 Series	production	1986
Honda Element	production	2003
Honda Element	production	Chassis Y1, H1
Paykan	production	1967
Hillman Minx	production	1931
Hillman Minx	production	1945
Hillman Minx	production	1956
Hillman Minx	production	1967
Ferrari 360	production	1999
Bentley Continental GT	production	2003
Bentley Continental GT	production	2011
Acura EL	production	1997
Acura EL	production	Chassis Code MB4
Acura EL	production	2001
Acura MDX	production	2000
Acura MDX	production	2003
Acura MDX	production	Sep 2006–2013
Acura MDX	production	May 2013–present
Aston Martin DB7	production	1994
SEAT Marbella	production	1980
SEAT Marbella	production	1986
Toyota Avensis	production	1997
Toyota Avensis	production	2003
Toyota Avensis	production	2009
Citroën Xantia	production	1993
Citroën LNA	production	1976
Peugeot 309	production	1985
Porsche 993	production	1993
BMW Z4	production	2002
BMW Z4	production	--09-01
BMW Z4	production	2009
Renault 9 & 11	production	1981
Renault 9 & 11	production	1983
Renault 9 & 11	production	1984
Renault 9 & 11	production	1985
Renault 5	production	1972
Renault 5	production	1984
Lincoln Continental Mark V	production	1977
Lincoln Continental	production	1939
Lincoln Continental	production	1958
Lincoln Continental	production	1981
Lincoln Continental	production	2016
Lincoln Continental	production	1961
Lincoln Continental	production	2002
Lincoln Continental	production	2015
Ford 335 engine	production	1969
Mercedes-Benz 300 SL	production	1952
Mercedes-Benz 300 SL	production	1954
Mercedes-Benz 300 SL	production	3258
Mercedes-Benz 300 SL	production	Coupé: 1,400
Mercedes-Benz 300 SL	production	Roadster: 1,858
Suzuki	production	2878000
Suzuki	production	2269000
Nissan Altima	production	1992
Nissan Altima	production	June 1992 – June 1997
Nissan Altima	production	July 1997 – July 2001
Nissan Altima	production	August 2001 – September 2006
Nissan Altima	production	--09-27
Nissan Altima	production	May 2012–present
Volvo S80	production	1998
Volvo S80	production	Volvo P2 platform
Volvo S80	production	: 1998–2006
Volvo S80	production	Ford EUCD platform
Volvo S80	production	: 2006–2016
Volvo S80	production	2006
Fiat 500 %22Topolino%22	production	1936
Fiat 500 %22Topolino%22	production	520000
Hillman Avenger	production	1970
Hillman Avenger	production	1971
Ferrari Berlinetta Boxer	production	1973
Ferrari Berlinetta Boxer	production	2323
Ferrari Berlinetta Boxer	production	387
Ferrari Berlinetta Boxer	production	1976
Ferrari Berlinetta Boxer	production	929
Ferrari Berlinetta Boxer	production	1981
Ferrari Berlinetta Boxer	production	1007
Puma	production	1966
Puma	production	2006
Enzo Ferrari	production	2002
Enzo Ferrari	production	400
Renault Espace	production	1984
Renault Espace	production	1991
Renault Espace	production	1994
Renault Espace	production	1997
Renault Espace	production	2002
Renault Espace	production	2015
Renault Espace	production	2013
Mitsubishi Galant	production	1969
Mitsubishi Galant	production	2015
Mitsubishi Galant	production	1973
Mitsubishi Galant	production	1974
Mitsubishi Galant	production	1976
Mitsubishi Galant	production	April 1980–1987
Mitsubishi Galant	production	1983
Mitsubishi Galant	production	1987
Mitsubishi Galant	production	1992
Mitsubishi Galant	production	1996
Mitsubishi Galant	production	2003
Ferrari 575M Maranello	production	2002
Ferrari 575M Maranello	production	2005
Audi 100	production	1968
Audi 100	production	827474
Audi 100	production	Saloon: 796,787
Audi 100	production	Coupé S: 30,687
Audi 100	production	1976
Audi 100	production	988581
Audi 100	production	1004
Audi 100	production	Avant: 49,652
Audi 100	production	200
Audi 100	production	1982
Audi 100	production	1992
Audi 100	production	1990
Audi A2	production	November 1999–August 2005
Audi 80	production	1966
Audi 80	production	1972
Audi 80	production	1103766
Audi 80	production	1978
Audi 80	production	1680146
Audi 80	production	80
Audi 80	production	90
Audi 80	production	Coupé: 169,047
Audi 80	production	1986
Audi 80	production	1623382
Audi 80	production	1991
Audi 80	production	1090690
Audi 80	production	4
Audi 80	production	Avant: 182,435
Audi A3	production	1996
Audi A3	production	2003
Audi A3	production	2012
Audi A3	production	October 2013-present
Opel Omega	production	1986
Opel Omega	production	April 1994–1999
Opel Omega	production	1999
Fiat Multipla	production	1998
Ferrari 456	production	1992
Ferrari 456	production	1998
Oldsmobile Intrigue	production	--05-05
Oldsmobile Aurora	production	January 1994 &ndash; June 1999
Oldsmobile Aurora	production	November 1999 &ndash; March 2003
Infiniti J30	production	1992
Pontiac 6000	production	1982
Dodge Spirit	production	1989
Chevrolet Celebrity	production	1982
Chevrolet Lumina	production	1989
Chevrolet Lumina	production	--08-25
Chevrolet Lumina	production	--03-07
Chevrolet Lumina	production	1998
Lamborghini Gallardo	production	2003
Dodge Shadow	production	1986
Mercedes-Benz W201	production	December 1982 – April 1993
Mercedes-Benz W201	production	1874668
Oldsmobile Alero	production	1998
Chrysler Crossfire	production	February 2003–December 2007
AMC AMX	production	1968
Ford Essex V4 engine	production	1961
Audi A8	production	--08-04
Audi A8	production	August 2002 – November 2009
Audi A8	production	2010
Dodge Dynasty	production	1988
BMW 7 Series	production	1977
Dodge Lancer	production	1955
Dodge Lancer	production	1960
Dodge Lancer	production	1984
Renault 19	production	1988
Renault 19	production	1993
Bricklin SV-1	production	1974
Renault Kangoo	production	1997
Renault Kangoo	production	1998
Renault Kangoo	production	2008
Renault Kangoo	production	2011
BMW 6 Series	production	1976
BMW 6 Series	production	2003
BMW 6 Series	production	2011
Porsche 996	production	1998
Audi Sportback concept	production	2009
Audi A5	production	2007
Lexus SC	production	1991
Lexus SC	production	--07-07
Lexus SC	production	January 2001 – July 2010
Holden Monaro	production	1968
Holden Monaro	production	2001
Holden Monaro	production	1971
Toyota AE86	production	May 1983–1987
Ford Corsair	production	1963
Ford Corsair	production	1989
Subaru Pleo	production	1998
Austin Montego	production	1984
Austin Montego	production	1985
Caterham 7	production	1973
Dodge Challenger	production	1969
Dodge Challenger	production	1977
Dodge Challenger	production	2007
Jaguar XJ	production	1968
Jaguar XJ	production	82126
Jaguar XJ	production	1973
Jaguar XJ	production	91227
Jaguar XJ	production	1975
Jaguar XJ	production	10487
Jaguar XJ	production	1979
Jaguar XJ	production	132952
Jaguar XJ	production	2002
Jaguar XJ	production	2007
Jaguar XJ	production	2009
Buick Special	production	1936
Buick Special	production	1961
Buick Special	production	1964
Toyota MR2	production	1984
Toyota MR2	production	June 1984–1989
Toyota MR2	production	1989
Toyota MR2	production	October 1999 – July 2007
Ferrari 612 Scaglietti	production	2004
Ford Ikon	production	1999
Renault 7	production	1974
Ford Corcel	production	1968
Ford Corcel	production	1977
Renault 12	production	1969
Audi A4	production	1994
Audi A4	production	1674943
Audi A4	production	2000
Audi A4	production	2003
Audi A4	production	2004
Audi A4	production	2006
Audi A4	production	October 2007–2015
Audi A4	production	2015
Renault Laguna	production	1994
Renault Laguna	production	2001
Renault Laguna	production	2007
Studebaker Gran Turismo Hawk	production	1962
Ferrari F50	production	1995
Studebaker Avanti	production	1962
Studebaker Avanti	production	1963
Honda S2000	production	1999
Honda S2000	production	2004
Honda Integra DC5	production	2001
Acura RL	production	1995
Acura RL	production	--12-15
Acura RL	production	2004
Cadillac V-16	production	1930
Honda NSX	production	1990
Honda NSX	production	2016
Porsche 997	production	2004
Peugeot 104	production	1972
Renault 4	production	1961
Lexus GS	production	1991
Lexus GS	production	1993
Lexus GS	production	October 1991  – July 1997
Lexus GS	production	February 1993 – July 1997
Lexus GS	production	August 1997 – December 2004
Lexus GS	production	August 1997 – August 2005
Lexus GS	production	January 2005 – December 2011
Lexus GS	production	December 2011–present
Austin-Healey 3000	production	1959
Pontiac Fiero	production	--08-16
Ford Verona	production	1989
Ford Verona	production	1993
Chevrolet Cavalier	production	1981
Chevrolet Cavalier	production	2017
Chevrolet Cavalier	production	1987
Chevrolet Cavalier	production	1995
Chrysler Royal	production	1933
Volkswagen Sharan	production	1995
Volkswagen Sharan	production	2010
Volvo XC60	production	2008
 25	production	1984
 25	production	1989
 25	production	1995
 25	production	2000
Nissan 240SX	production	1989
Nissan 240SX	production	1994
Mitsubishi Diamante	production	1990
Mitsubishi Diamante	production	1995
Nissan Violet	production	1977
Nissan Violet	production	Japan: 1973–1977
Nissan Violet	production	Taiwan: 1973–1979
Nissan Violet	production	Mexico: 1974–1978
Nissan Violet	production	Mexico
Nissan Violet	production	: 1979–1984
Nissan Violet	production	1982
Nissan Violet	production	1986
Nissan Violet	production	1989
Chrysler 300	production	2003
Chrysler 300	production	2004
Chrysler 300	production	2011
Pontiac Tempest	production	1961
Pontiac Tempest	production	1988
Pontiac Tempest	production	1964
Lotus Elan	production	1962
Lotus Elan	production	1967
Lotus Elan	production	1989
Acura CL	production	1997
Acura CL	production	2001
Mercedes-Benz GLK-Class	production	2008
Chevrolet El Camino	production	1959
Chevrolet El Camino	production	1960
Chevrolet El Camino	production	1964
Chevrolet El Camino	production	1965
Chevrolet El Camino	production	1966
Chevrolet El Camino	production	1967
Chevrolet El Camino	production	1968
Chevrolet El Camino	production	1969
Chevrolet El Camino	production	1970
Chevrolet El Camino	production	1971
Chevrolet El Camino	production	1972
Chevrolet El Camino	production	1973
Chevrolet El Camino	production	1974
Chevrolet El Camino	production	1975
Chevrolet El Camino	production	1976
Chevrolet El Camino	production	1977
Chevrolet El Camino	production	1978
Chevrolet El Camino	production	1979
Chevrolet El Camino	production	1980
Chevrolet El Camino	production	1981
Chevrolet El Camino	production	1982
Chevrolet El Camino	production	1983
Chevrolet El Camino	production	1984
Chevrolet El Camino	production	1985
Chevrolet El Camino	production	1986
Chevrolet El Camino	production	1987
Chevrolet El Camino	production	1988
Lonsdale	production	1982
Citroën Axel	production	1984
Oltcit Club	production	1981
Citroën Dyane	production	1967
Leyland P76	production	1973
Leyland P76	production	18007
Volvo C30	production	2006
Holden Torana	production	1967
Holden Torana	production	1969
Holden Torana	production	1972
Holden Torana	production	1974
Holden Torana	production	1976
Holden Torana	production	March 1978 – September 1980
Holden Torana	production	Initially 1970
Holden Torana	production	1977
Holden Torana	production	2004
Volkswagen Citi Golf	production	1984
Volkswagen Fox	production	2003
Holden Camira	production	1982
Holden Camira	production	151807
Holden Camira	production	1984
Holden Camira	production	1987
Opel Ascona	production	1970
Opel Ascona	production	1975
Opel Ascona	production	1981
Volkswagen K70	production	1970
Panoz Esperante	production	2000
Oldsmobile Cutlass Supreme	production	1965
Oldsmobile Cutlass Supreme	production	1968
Oldsmobile Cutlass Supreme	production	1972
Oldsmobile Cutlass Supreme	production	1977
Oldsmobile Cutlass Supreme	production	1988
Peugeot 505	production	1979
Peugeot 505	production	1981
Peugeot 505	production	1990
Buick Regal	production	2008
Buick Regal	production	2017
Jensen FF	production	1966
Jensen FF	production	320
Plymouth Valiant	production	1960
Plymouth Valiant	production	1959
Plymouth Valiant	production	1962
Plymouth Valiant	production	1967
Plymouth Valiant	production	1973
Plymouth Duster	production	1969
Plymouth Barracuda	production	1964
Plymouth Barracuda	production	1967
Plymouth Barracuda	production	1970
Sierra Nevada Brewing Company	production	800000
Chrysler Fifth Avenue	production	1983
Chrysler Fifth Avenue	production	1982
Chrysler Fifth Avenue	production	1990
Mazda MPV	production	1988
Mazda MPV	production	1989
Mazda MPV	production	1999
Mazda MPV	production	2006
Mazda Cosmo	production	1967
Mazda Cosmo	production	1975
Mazda Cosmo	production	1981
Mazda Cosmo	production	1990
Mazda Carol	production	1962
Mazda Carol	production	1989
Mazda Carol	production	February 1962–August 1970
Mazda Carol	production	November 1962–1964
Mazda Carol	production	October 1989–February 1990
Mazda Carol	production	1990
Mazda Carol	production	1995
